Time;Symbol;CurrentPrice;M15MA7;M15MA13;M15MA26;M15MA52;M15MA104;M15MA208;M15BOLL132U;M15BOLL132L;M15KDJ853M;M15KDJ853S;M15RSI14;M15MA180;M15MA360;M15MA540;H1MA7;H1MA13;H1MA26;H1MA52;H1MA104;H1MA208;H1BOLL132U;H1BOLL132L;H1KDJ853M;H1KDJ853S;H1RSI14;H1MA180;H1MA360;H1MA540;H4KDJ853M;zMA;iBOLL;zM15KDJ;zH1KDJ
2015.03.11 16:25:36;EURUSD;1.05758;1.05983;1.05867;1.06164;1.0653;1.06844;1.07568;1.0623;1.05505;30;67;34;1.07401;1.08269;1.09143;1.06102;1.06462;1.06796;1.07518;1.08506;1.10093;1.07413;1.05511;23;17;25;1.09793;1.11518;1.12209;8;0;0;0;-20
2015.03.11 16:25:56;EURUSD;1.05761;1.05983;1.05867;1.06164;1.0653;1.06844;1.07568;1.06229;1.05505;31;67;34;1.07401;1.08269;1.09143;1.06102;1.06462;1.06796;1.07518;1.08506;1.10093;1.07413;1.05512;23;17;25;1.09793;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:26:01;EURUSD;1.05775;1.05985;1.05868;1.06165;1.0653;1.06844;1.07568;1.06229;1.05508;31;67;34;1.07401;1.08269;1.09143;1.06104;1.06463;1.06796;1.07518;1.08506;1.10093;1.07411;1.05516;23;17;25;1.09793;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:28:03;EURUSD;1.05808;1.0599;1.05871;1.06166;1.06531;1.06845;1.07569;1.06229;1.05512;33;68;36;1.07401;1.08269;1.09143;1.06109;1.06466;1.06798;1.07519;1.08506;1.10093;1.07406;1.05525;24;17;25;1.09794;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:28:23;EURUSD;1.05815;1.05991;1.05871;1.06166;1.06531;1.06845;1.07569;1.06229;1.05513;34;68;36;1.07401;1.08269;1.09143;1.0611;1.06466;1.06798;1.07519;1.08506;1.10093;1.07405;1.05527;24;17;25;1.09794;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:28:43;EURUSD;1.05788;1.05987;1.05869;1.06165;1.0653;1.06844;1.07569;1.06229;1.05509;32;67;35;1.07401;1.08269;1.09143;1.06106;1.06464;1.06797;1.07518;1.08506;1.10093;1.07409;1.05519;24;17;25;1.09794;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:29:03;EURUSD;1.05825;1.05992;1.05872;1.06167;1.06531;1.06845;1.07569;1.0623;1.05515;34;68;36;1.07402;1.08269;1.09143;1.06111;1.06467;1.06798;1.07519;1.08506;1.10093;1.07403;1.05531;24;17;25;1.09794;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:29:23;EURUSD;1.05802;1.05989;1.0587;1.06166;1.06531;1.06844;1.07569;1.06229;1.05512;33;68;35;1.07401;1.08269;1.09143;1.06108;1.06465;1.06797;1.07518;1.08506;1.10093;1.07407;1.05524;24;17;25;1.09794;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:29:34;EURUSD;1.05811;1.0599;1.05871;1.06166;1.06531;1.06845;1.07569;1.06229;1.05513;33;68;36;1.07401;1.08269;1.09143;1.06109;1.06466;1.06798;1.07519;1.08506;1.10093;1.07405;1.05527;24;17;25;1.09794;1.11518;1.12209;9;0;0;0;-20
2015.03.11 16:58:36;EURUSD;1.06008;1.05986;1.0593;1.06109;1.06494;1.06819;1.07541;1.06247;1.05613;47;49;45;1.07374;1.08246;1.09121;1.06138;1.06481;1.06805;1.07522;1.08508;1.10094;1.07383;1.05579;29;18;29;1.09795;1.11518;1.1221;12;0;0;0;-20
2015.03.11 16:58:56;EURUSD;1.06004;1.05985;1.05929;1.06109;1.06494;1.06819;1.07541;1.06246;1.05613;47;49;45;1.07374;1.08246;1.09121;1.06137;1.06481;1.06805;1.07522;1.08508;1.10094;1.07383;1.05578;29;18;28;1.09795;1.11518;1.1221;12;1;0;0;-20
2015.03.11 16:59:16;EURUSD;1.06014;1.05986;1.0593;1.06109;1.06494;1.06819;1.07541;1.06247;1.05613;47;49;45;1.07374;1.08246;1.09121;1.06138;1.06482;1.06806;1.07522;1.08508;1.10094;1.07382;1.05581;29;18;29;1.09795;1.11519;1.1221;12;0;0;0;-20
2015.03.11 16:59:36;EURUSD;1.06004;1.05985;1.05929;1.06109;1.06494;1.06819;1.07541;1.06246;1.05613;47;49;45;1.07374;1.08246;1.09121;1.06137;1.06481;1.06805;1.07522;1.08508;1.10094;1.07383;1.05578;29;18;28;1.09795;1.11518;1.1221;12;1;0;0;-20
2015.03.11 16:59:56;EURUSD;1.06011;1.05986;1.0593;1.06109;1.06494;1.06819;1.07541;1.06247;1.05613;47;49;45;1.07374;1.08246;1.09121;1.06138;1.06481;1.06805;1.07522;1.08508;1.10094;1.07383;1.0558;29;18;29;1.09795;1.11518;1.1221;12;0;0;0;-20
2015.03.11 17:00:16;EURUSD;1.06044;1.05971;1.05953;1.06075;1.06474;1.06806;1.07527;1.06253;1.05654;60;46;46;1.0736;1.08234;1.09111;1.06025;1.06404;1.06753;1.07469;1.08465;1.10065;1.07273;1.05536;30;21;30;1.09763;1.11497;1.12196;13;2;0;0;0
2015.03.11 17:00:35;EURUSD;1.06034;1.0597;1.05953;1.06075;1.06474;1.06806;1.07527;1.06251;1.05654;59;46;46;1.0736;1.08234;1.09111;1.06024;1.06404;1.06753;1.07469;1.08465;1.10065;1.07274;1.05534;30;21;30;1.09763;1.11497;1.12196;12;2;0;0;0
2015.03.11 17:00:56;EURUSD;1.06033;1.0597;1.05952;1.06075;1.06474;1.06806;1.07527;1.06251;1.05654;59;46;46;1.0736;1.08234;1.09111;1.06024;1.06404;1.06753;1.07469;1.08465;1.10065;1.07274;1.05533;29;21;30;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:01:16;EURUSD;1.0605;1.05972;1.05954;1.06075;1.06474;1.06806;1.07527;1.06254;1.05654;60;46;47;1.0736;1.08234;1.09111;1.06026;1.06405;1.06753;1.07469;1.08465;1.10065;1.07273;1.05537;30;21;30;1.09763;1.11497;1.12196;13;4;0;0;0
2015.03.11 17:01:36;EURUSD;1.06059;1.05973;1.05954;1.06076;1.06474;1.06806;1.07527;1.06256;1.05653;60;46;47;1.0736;1.08234;1.09111;1.06027;1.06406;1.06754;1.0747;1.08465;1.10065;1.07273;1.05539;30;21;31;1.09763;1.11498;1.12196;13;4;0;0;0
2015.03.11 17:01:56;EURUSD;1.06034;1.0597;1.05953;1.06075;1.06474;1.06806;1.07527;1.06251;1.05654;59;46;46;1.0736;1.08234;1.09111;1.06024;1.06404;1.06753;1.07469;1.08465;1.10065;1.07274;1.05534;30;21;30;1.09763;1.11497;1.12196;12;2;0;0;0
2015.03.11 17:02:16;EURUSD;1.06027;1.05969;1.05952;1.06074;1.06474;1.06806;1.07527;1.0625;1.05654;58;46;46;1.0736;1.08234;1.09111;1.06023;1.06403;1.06753;1.07469;1.08465;1.10065;1.07274;1.05532;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:02:36;EURUSD;1.06021;1.05968;1.05952;1.06074;1.06474;1.06806;1.07527;1.0625;1.05654;58;46;45;1.0736;1.08234;1.09111;1.06022;1.06403;1.06752;1.07469;1.08465;1.10065;1.07275;1.05531;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:02:56;EURUSD;1.0603;1.05969;1.05952;1.06075;1.06474;1.06806;1.07527;1.06251;1.05654;59;46;46;1.0736;1.08234;1.09111;1.06023;1.06403;1.06753;1.07469;1.08465;1.10065;1.07274;1.05532;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:03:16;EURUSD;1.05999;1.05965;1.0595;1.06073;1.06473;1.06806;1.07527;1.06247;1.05653;57;46;45;1.0736;1.08234;1.09111;1.06019;1.06401;1.06751;1.07468;1.08465;1.10065;1.07276;1.05526;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:03:36;EURUSD;1.05968;1.0596;1.05947;1.06072;1.06473;1.06805;1.07527;1.06243;1.05651;55;45;44;1.0736;1.08234;1.09111;1.06014;1.06399;1.0675;1.07468;1.08464;1.10065;1.07278;1.05519;28;21;28;1.09763;1.11497;1.12196;12;1;0;0;-20
2015.03.11 17:03:53;EURUSD;1.05989;1.05963;1.05949;1.06073;1.06473;1.06805;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06017;1.064;1.06751;1.07468;1.08464;1.10065;1.07277;1.05524;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:04:16;EURUSD;1.05991;1.05964;1.05949;1.06073;1.06473;1.06805;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06018;1.064;1.06751;1.07468;1.08465;1.10065;1.07277;1.05524;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:04:36;EURUSD;1.05993;1.05964;1.05949;1.06073;1.06473;1.06805;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06018;1.06401;1.06751;1.07468;1.08465;1.10065;1.07276;1.05525;29;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:04:56;EURUSD;1.06008;1.05966;1.0595;1.06074;1.06473;1.06806;1.07527;1.06248;1.05653;57;46;45;1.0736;1.08234;1.09111;1.0602;1.06402;1.06752;1.07469;1.08465;1.10065;1.07276;1.05528;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:05:17;EURUSD;1.05997;1.05964;1.0595;1.06073;1.06473;1.06806;1.07527;1.06246;1.05653;57;46;45;1.0736;1.08234;1.09111;1.06018;1.06401;1.06751;1.07468;1.08465;1.10065;1.07276;1.05525;29;21;29;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:05:34;EURUSD;1.06002;1.05965;1.0595;1.06074;1.06473;1.06806;1.07527;1.06247;1.05653;57;46;45;1.0736;1.08234;1.09111;1.06019;1.06401;1.06752;1.07469;1.08465;1.10065;1.07276;1.05527;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:05:56;EURUSD;1.05979;1.05962;1.05948;1.06073;1.06473;1.06805;1.07527;1.06245;1.05652;55;45;44;1.0736;1.08234;1.09111;1.06016;1.06399;1.06751;1.07468;1.08464;1.10065;1.07277;1.05521;28;21;28;1.09763;1.11497;1.12196;12;1;0;0;-20
2015.03.11 17:06:16;EURUSD;1.05981;1.05962;1.05948;1.06073;1.06473;1.06805;1.07527;1.06245;1.05652;56;45;44;1.0736;1.08234;1.09111;1.06016;1.064;1.06751;1.07468;1.08464;1.10065;1.07277;1.05522;28;21;28;1.09763;1.11497;1.12196;12;1;0;0;-20
2015.03.11 17:06:34;EURUSD;1.05968;1.0596;1.05947;1.06072;1.06473;1.06805;1.07527;1.06243;1.05651;55;45;44;1.0736;1.08234;1.09111;1.06014;1.06399;1.0675;1.07468;1.08464;1.10065;1.07278;1.05519;28;21;28;1.09763;1.11497;1.12196;12;1;0;0;-20
2015.03.11 17:06:56;EURUSD;1.05989;1.05963;1.05949;1.06073;1.06473;1.06805;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06017;1.064;1.06751;1.07468;1.08464;1.10065;1.07277;1.05524;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:07:13;EURUSD;1.05988;1.05963;1.05949;1.06073;1.06473;1.06805;1.07527;1.06245;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06017;1.064;1.06751;1.07468;1.08464;1.10065;1.07277;1.05524;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:07:36;EURUSD;1.05986;1.05963;1.05949;1.06073;1.06473;1.06805;1.07527;1.06245;1.05652;56;45;44;1.0736;1.08234;1.09111;1.06017;1.064;1.06751;1.07468;1.08464;1.10065;1.07277;1.05523;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:07:56;EURUSD;1.06009;1.05966;1.05951;1.06074;1.06473;1.06806;1.07527;1.06248;1.05653;57;46;45;1.0736;1.08234;1.09111;1.0602;1.06402;1.06752;1.07469;1.08465;1.10065;1.07275;1.05528;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:08:13;EURUSD;1.06014;1.05967;1.05951;1.06074;1.06473;1.06806;1.07527;1.06249;1.05653;58;46;45;1.0736;1.08234;1.09111;1.06021;1.06402;1.06752;1.07469;1.08465;1.10065;1.07275;1.05529;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:08:36;EURUSD;1.05997;1.05964;1.0595;1.06073;1.06473;1.06806;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06018;1.06401;1.06751;1.07468;1.08465;1.10065;1.07276;1.05525;29;21;29;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:08:49;EURUSD;1.05989;1.05963;1.05949;1.06073;1.06473;1.06805;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06017;1.064;1.06751;1.07468;1.08464;1.10065;1.07277;1.05524;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:09:16;EURUSD;1.05957;1.05959;1.05947;1.06072;1.06472;1.06805;1.07527;1.06242;1.05651;54;45;43;1.0736;1.08234;1.09111;1.06013;1.06398;1.0675;1.07468;1.08464;1.10065;1.07279;1.05516;28;21;28;1.09763;1.11497;1.12196;11;3;0;0;-20
2015.03.11 17:09:37;EURUSD;1.05969;1.0596;1.05948;1.06072;1.06473;1.06805;1.07527;1.06244;1.05651;55;45;44;1.0736;1.08234;1.09111;1.06015;1.06399;1.0675;1.07468;1.08464;1.10065;1.07278;1.05519;28;21;28;1.09763;1.11497;1.12196;12;1;0;0;-20
2015.03.11 17:09:56;EURUSD;1.05994;1.05964;1.05949;1.06073;1.06473;1.06805;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06018;1.06401;1.06751;1.07468;1.08465;1.10065;1.07276;1.05525;29;21;29;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:10:17;EURUSD;1.06007;1.05966;1.0595;1.06074;1.06473;1.06806;1.07527;1.06248;1.05653;57;46;45;1.0736;1.08234;1.09111;1.06019;1.06401;1.06752;1.07469;1.08465;1.10065;1.07276;1.05527;29;21;29;1.09763;1.11497;1.12196;12;2;0;0;-20
2015.03.11 17:10:37;EURUSD;1.05992;1.05964;1.05949;1.06073;1.06473;1.06805;1.07527;1.06246;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06018;1.064;1.06751;1.07468;1.08465;1.10065;1.07277;1.05524;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:10:56;EURUSD;1.05988;1.05963;1.05949;1.06073;1.06473;1.06805;1.07527;1.06245;1.05653;56;46;44;1.0736;1.08234;1.09111;1.06017;1.064;1.06751;1.07468;1.08464;1.10065;1.07277;1.05524;28;21;28;1.09763;1.11497;1.12196;12;0;0;0;-20
2015.03.11 17:11:17;EURUSD;1.0597;1.05961;1.05948;1.06072;1.06473;1.06805;1.07527;1.06244;1.05652;55;45;44;1.0736;1.08234;1.09111;1.06015;1.06399;1.0675;1.07468;1.08464;1.10065;1.07278;1.05519;28;21;28;1.09763;1.11497;1.12196;12;1;0;0;-20
2015.03.11 17:11:37;EURUSD;1.05955;1.05958;1.05946;1.06072;1.06472;1.06805;1.07527;1.06242;1.0565;54;45;43;1.0736;1.08234;1.09111;1.06012;1.06398;1.0675;1.07468;1.08464;1.10065;1.07279;1.05516;28;21;28;1.09763;1.11497;1.12196;11;3;0;0;-20
2015.03.11 17:11:57;EURUSD;1.05925;1.05954;1.05944;1.06071;1.06472;1.06805;1.07527;1.06241;1.05648;52;45;42;1.07359;1.08233;1.0911;1.06008;1.06395;1.06749;1.07467;1.08464;1.10065;1.07282;1.05509;27;21;28;1.09762;1.11497;1.12196;11;2;0;0;-20
2015.03.11 17:12:17;EURUSD;1.05926;1.05954;1.05944;1.06071;1.06472;1.06805;1.07527;1.06241;1.05648;52;45;42;1.07359;1.08233;1.0911;1.06008;1.06395;1.06749;1.07467;1.08464;1.10065;1.07282;1.05509;27;21;28;1.09762;1.11497;1.12196;11;2;0;0;-20
2015.03.11 17:12:35;EURUSD;1.05907;1.05952;1.05943;1.0607;1.06471;1.06805;1.07526;1.0624;1.05646;51;44;42;1.07359;1.08233;1.0911;1.06006;1.06394;1.06748;1.07467;1.08464;1.10065;1.07284;1.05504;26;21;27;1.09762;1.11497;1.12196;11;0;0;0;-20
2015.03.11 17:12:40;EURUSD;1.05908;1.05952;1.05943;1.0607;1.06471;1.06805;1.07526;1.0624;1.05646;51;44;42;1.07359;1.08233;1.0911;1.06006;1.06394;1.06748;1.07467;1.08464;1.10065;1.07284;1.05504;26;21;27;1.09762;1.11497;1.12196;11;0;0;0;-20
2015.03.11 17:13:16;EURUSD;1.05926;1.05954;1.05944;1.06071;1.06472;1.06805;1.07527;1.06241;1.05648;52;45;42;1.07359;1.08233;1.0911;1.06008;1.06395;1.06749;1.07467;1.08464;1.10065;1.07282;1.05509;27;21;28;1.09762;1.11497;1.12196;11;2;0;0;-20
2015.03.11 17:13:37;EURUSD;1.05922;1.05954;1.05944;1.0607;1.06472;1.06805;1.07527;1.0624;1.05647;52;45;42;1.07359;1.08233;1.0911;1.06008;1.06395;1.06748;1.07467;1.08464;1.10065;1.07282;1.05508;27;21;27;1.09762;1.11497;1.12196;11;0;0;0;-20
2015.03.11 17:13:57;EURUSD;1.05913;1.05952;1.05943;1.0607;1.06472;1.06805;1.07526;1.0624;1.05646;51;45;42;1.07359;1.08233;1.0911;1.06007;1.06394;1.06748;1.07467;1.08464;1.10065;1.07283;1.05506;27;21;27;1.09762;1.11497;1.12196;11;0;0;0;-20
2015.03.11 17:14:17;EURUSD;1.05913;1.05952;1.05943;1.0607;1.06472;1.06805;1.07526;1.0624;1.05646;51;45;42;1.07359;1.08233;1.0911;1.06007;1.06394;1.06748;1.07467;1.08464;1.10065;1.07283;1.05506;27;21;27;1.09762;1.11497;1.12196;11;0;0;0;-20
2015.03.11 17:14:36;EURUSD;1.05924;1.05954;1.05944;1.06071;1.06472;1.06805;1.07527;1.06241;1.05648;52;45;42;1.07359;1.08233;1.0911;1.06008;1.06395;1.06749;1.07467;1.08464;1.10065;1.07282;1.05509;27;21;27;1.09762;1.11497;1.12196;11;2;0;0;-20
2015.03.11 17:14:57;EURUSD;1.05935;1.05955;1.05945;1.06071;1.06472;1.06805;1.07527;1.06241;1.05649;53;45;43;1.0736;1.08233;1.0911;1.0601;1.06396;1.06749;1.07467;1.08464;1.10065;1.07281;1.05511;27;21;28;1.09762;1.11497;1.12196;11;3;0;0;-20
2015.03.11 17:15:17;EURUSD;1.05931;1.05922;1.0596;1.06036;1.0645;1.0679;1.07512;1.06229;1.05692;44;43;42;1.07345;1.08221;1.091;1.06009;1.06396;1.06749;1.07467;1.08464;1.10065;1.07281;1.0551;27;21;28;1.09762;1.11497;1.12196;11;1;0;0;-20
2015.03.11 17:15:37;EURUSD;1.05928;1.05922;1.0596;1.06036;1.0645;1.0679;1.07512;1.06228;1.05691;43;43;42;1.07345;1.08221;1.091;1.06009;1.06396;1.06749;1.07467;1.08464;1.10065;1.07282;1.05509;27;21;28;1.09762;1.11497;1.12196;11;1;0;0;-20
2015.03.11 17:15:56;EURUSD;1.05919;1.0592;1.05959;1.06036;1.0645;1.0679;1.07512;1.06228;1.0569;43;43;42;1.07345;1.08221;1.091;1.06007;1.06395;1.06748;1.07467;1.08464;1.10065;1.07282;1.05507;27;21;27;1.09762;1.11497;1.12196;11;1;0;0;-20
2015.03.11 17:16:17;EURUSD;1.05909;1.05919;1.05958;1.06035;1.0645;1.0679;1.07512;1.06228;1.05689;42;42;42;1.07345;1.08221;1.091;1.06006;1.06394;1.06748;1.07467;1.08464;1.10065;1.07283;1.05505;26;21;27;1.09762;1.11497;1.12196;11;1;0;0;-20
2015.03.11 17:16:36;EURUSD;1.05905;1.05918;1.05958;1.06035;1.06449;1.0679;1.07512;1.06228;1.05688;42;42;42;1.07345;1.08221;1.091;1.06005;1.06394;1.06748;1.07467;1.08464;1.10065;1.07284;1.05504;26;21;27;1.09762;1.11497;1.12196;11;1;0;0;-20
2015.03.11 17:16:55;EURUSD;1.05882;1.05915;1.05956;1.06034;1.06449;1.0679;1.07512;1.06228;1.05684;41;42;41;1.07345;1.08221;1.091;1.06002;1.06392;1.06747;1.07466;1.08463;1.10064;1.07286;1.05498;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:17:17;EURUSD;1.05856;1.05911;1.05954;1.06033;1.06448;1.06789;1.07512;1.06229;1.05679;39;42;40;1.07344;1.08221;1.091;1.05998;1.0639;1.06746;1.07466;1.08463;1.10064;1.07289;1.05491;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:17:35;EURUSD;1.05806;1.05904;1.0595;1.06031;1.06448;1.06789;1.07512;1.06232;1.05668;36;41;39;1.07344;1.08221;1.09099;1.05991;1.06386;1.06744;1.07465;1.08463;1.10064;1.07295;1.05477;24;20;26;1.09762;1.11497;1.12196;9;0;0;0;-20
2015.03.11 17:17:57;EURUSD;1.05834;1.05908;1.05953;1.06032;1.06448;1.06789;1.07512;1.0623;1.05675;38;41;40;1.07344;1.08221;1.09099;1.05995;1.06388;1.06745;1.07465;1.08463;1.10064;1.07291;1.05485;25;20;26;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:18:17;EURUSD;1.05847;1.0591;1.05954;1.06033;1.06448;1.06789;1.07512;1.06229;1.05678;38;42;40;1.07344;1.08221;1.091;1.05997;1.06389;1.06746;1.07466;1.08463;1.10064;1.0729;1.05489;25;20;26;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:18:37;EURUSD;1.05849;1.0591;1.05954;1.06033;1.06448;1.06789;1.07512;1.06229;1.05678;38;42;40;1.07344;1.08221;1.091;1.05997;1.06389;1.06746;1.07466;1.08463;1.10064;1.0729;1.05489;25;20;26;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:18:56;EURUSD;1.05859;1.05912;1.05955;1.06033;1.06449;1.06789;1.07512;1.06229;1.0568;39;42;40;1.07344;1.08221;1.091;1.05999;1.0639;1.06746;1.07466;1.08463;1.10064;1.07288;1.05492;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:19:15;EURUSD;1.0584;1.05909;1.05953;1.06033;1.06448;1.06789;1.07512;1.0623;1.05676;38;42;40;1.07344;1.08221;1.09099;1.05996;1.06389;1.06745;1.07465;1.08463;1.10064;1.0729;1.05487;25;20;26;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:19:37;EURUSD;1.05855;1.05911;1.05954;1.06033;1.06448;1.06789;1.07512;1.06229;1.05679;39;42;40;1.07344;1.08221;1.091;1.05998;1.0639;1.06746;1.07466;1.08463;1.10064;1.07289;1.05491;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:19:54;EURUSD;1.0587;1.05913;1.05955;1.06034;1.06449;1.06789;1.07512;1.06228;1.05682;40;42;41;1.07345;1.08221;1.091;1.06;1.06391;1.06746;1.07466;1.08463;1.10064;1.07287;1.05495;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:20:15;EURUSD;1.05859;1.05912;1.05955;1.06033;1.06449;1.06789;1.07512;1.06229;1.0568;39;42;40;1.07344;1.08221;1.091;1.05999;1.0639;1.06746;1.07466;1.08463;1.10064;1.07288;1.05492;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:20:36;EURUSD;1.05863;1.05912;1.05955;1.06034;1.06449;1.06789;1.07512;1.06229;1.05681;39;42;40;1.07344;1.08221;1.091;1.05999;1.06391;1.06746;1.07466;1.08463;1.10064;1.07288;1.05493;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:20:57;EURUSD;1.0587;1.05913;1.05955;1.06034;1.06449;1.06789;1.07512;1.06228;1.05682;40;42;41;1.07345;1.08221;1.091;1.06;1.06391;1.06746;1.07466;1.08463;1.10064;1.07287;1.05495;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:21:17;EURUSD;1.05848;1.0591;1.05954;1.06033;1.06448;1.06789;1.07512;1.06229;1.05678;38;42;40;1.07344;1.08221;1.091;1.05997;1.06389;1.06746;1.07466;1.08463;1.10064;1.0729;1.05489;25;20;26;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:21:37;EURUSD;1.05856;1.05911;1.05954;1.06033;1.06449;1.06789;1.07512;1.06229;1.0568;39;42;40;1.07344;1.08221;1.091;1.05998;1.0639;1.06746;1.07466;1.08463;1.10064;1.07289;1.05491;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:21:57;EURUSD;1.05859;1.05912;1.05955;1.06033;1.06449;1.06789;1.07512;1.06229;1.0568;39;42;40;1.07344;1.08221;1.091;1.05999;1.0639;1.06746;1.07466;1.08463;1.10064;1.07288;1.05492;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:22:15;EURUSD;1.05862;1.05912;1.05955;1.06034;1.06449;1.06789;1.07512;1.06229;1.05681;39;42;40;1.07344;1.08221;1.091;1.05999;1.0639;1.06746;1.07466;1.08463;1.10064;1.07288;1.05493;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:22:37;EURUSD;1.05858;1.05912;1.05954;1.06033;1.06449;1.06789;1.07512;1.06229;1.0568;39;42;40;1.07344;1.08221;1.091;1.05999;1.0639;1.06746;1.07466;1.08463;1.10064;1.07288;1.05492;25;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:22:56;EURUSD;1.05875;1.05914;1.05956;1.06034;1.06449;1.0679;1.07512;1.06228;1.05683;40;42;41;1.07345;1.08221;1.091;1.06001;1.06391;1.06747;1.07466;1.08463;1.10064;1.07287;1.05496;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:23:17;EURUSD;1.05872;1.05914;1.05956;1.06034;1.06449;1.06789;1.07512;1.06228;1.05683;40;42;41;1.07345;1.08221;1.091;1.06001;1.06391;1.06747;1.07466;1.08463;1.10064;1.07287;1.05495;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:23:36;EURUSD;1.05882;1.05915;1.05956;1.06034;1.06449;1.0679;1.07512;1.06228;1.05684;40;42;41;1.07345;1.08221;1.091;1.06002;1.06392;1.06747;1.07466;1.08463;1.10064;1.07286;1.05498;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:23:51;EURUSD;1.05889;1.05916;1.05957;1.06035;1.06449;1.0679;1.07512;1.06228;1.05685;41;42;41;1.07345;1.08221;1.091;1.06003;1.06392;1.06747;1.07466;1.08464;1.10064;1.07285;1.055;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
2015.03.11 17:24:09;EURUSD;1.05896;1.05917;1.05957;1.06035;1.06449;1.0679;1.07512;1.06228;1.05687;41;42;41;1.07345;1.08221;1.091;1.06004;1.06393;1.06747;1.07466;1.08464;1.10064;1.07285;1.05502;26;20;27;1.09762;1.11497;1.12196;10;0;0;0;-20
